sent_id,Subject,Predicate,Object,stage_a_decision,triggered_retrieval,final_decision,error_type
sent_0579,Li Hongzhi,may began,public teachings of Falun Gong,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,Li Hongzhi,may gave,lectures,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,Li Hongzhi,may taught,Falun Gong exercises,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,Li Hongzhi,may taught,Falun Gong,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,Li Hongzhi,may taught,across China,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,13 May 1992,may began,public teachings of Falun Gong,LOCAL_ACCEPT,True,REJECT,low_support
sent_0579,Li Hongzhi,may started,public teachings of Falun Gong on 13 May 1992,LOCAL_ACCEPT,True,REJECT,low_support
sent_0579,public teachings of Falun Gong,may began,13 May 1992,LOCAL_ACCEPT,True,REJECT,low_support
sent_0579,public teachings of Falun Gong,may started,Li Hongzhi,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,Falun Gong,may was,li hongzhi,LOCAL_ACCEPT,True,ACCEPT,
sent_0579,Falun Gong,may was,taught falun gong exercises across china,LOCAL_ACCEPT,True,ACCEPT,
sent_0580,BBC content,lampooned,low-budget quality,LOCAL_ACCEPT,False,ACCEPT,
sent_0580,BBC content,often,satellite television,LOCAL_ACCEPT,False,ACCEPT,
sent_0580,BBC content,lampooned,satellite television,LOCAL_ACCEPT,False,ACCEPT,
sent_0580,satellite television,available,UK,LOCAL_ACCEPT,False,ACCEPT,
sent_0581,Luke Robert Ravenstahl,served as,59th Mayor of Pittsburgh,LOCAL_ACCEPT,False,ACCEPT,
sent_0581,Luke Robert Ravenstahl,is,American politician,LOCAL_ACCEPT,False,ACCEPT,
sent_0581,Luke Robert Ravenstahl,served,Mayor of Pittsburgh,LOCAL_ACCEPT,False,ACCEPT,
sent_0581,Luke Robert Ravenstahl,served,from 2006 until 2014,LOCAL_ACCEPT,False,ACCEPT,
sent_0581,Luke Robert Ravenstahl,served,2006 until 2014,LOCAL_ACCEPT,False,ACCEPT,
sent_0581,Pittsburgh,was,luke robert ravenstahl,LOCAL_ACCEPT,True,REJECT,low_support
sent_0582,Males,had,"$28, 750",LOCAL_ACCEPT,False,ACCEPT,
sent_0582,Males,had,median income,LOCAL_ACCEPT,False,ACCEPT,
sent_0582,Males,versus,females,LOCAL_ACCEPT,False,ACCEPT,
sent_0582,Females,had,"$16, 250",LOCAL_ACCEPT,False,ACCEPT,
sent_0582,Females,had,median income,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0583,Males,had,"$36, 016",LOCAL_ACCEPT,True,REJECT,low_support
sent_0583,Males,had,median income,LOCAL_ACCEPT,False,ACCEPT,
sent_0583,Males,versus,females,LOCAL_ACCEPT,False,ACCEPT,
sent_0583,Males,had,income,LOCAL_ACCEPT,False,ACCEPT,
sent_0583,Females,had,"$32, 679",LOCAL_ACCEPT,True,REJECT,low_support
sent_0583,Females,had,median income,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0583,Females,had,income,LOCAL_ACCEPT,True,ACCEPT,
sent_0584,Many,are removed,surgically,LOCAL_ACCEPT,False,ACCEPT,
sent_0584,Many,are removed,aesthetics,LOCAL_ACCEPT,False,ACCEPT,
sent_0584,Many,are removed,relief,LOCAL_ACCEPT,False,ACCEPT,
sent_0584,Many,are removed,psychosocial burden,LOCAL_ACCEPT,False,ACCEPT,
sent_0584,Larger ones,are excised,prevention,LOCAL_ACCEPT,False,ACCEPT,
sent_0584,Larger ones,are excised,cancer,LOCAL_ACCEPT,True,REJECT,low_support
sent_0584,Larger ones,are excised,benefit,LOCAL_ACCEPT,True,ACCEPT,
sent_0584,Larger ones,are excised,individual patient,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,Many overseas Chinese,came from,Quanzhou area,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,overseas Chinese,have ancestors,Quanzhou area,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,overseas Chinese,speak,Hokkien,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,overseas Chinese,speak,at home,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,those,are,overseas Chinese,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,those,have ancestors,Quanzhou area,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,those,speak,Hokkien,LOCAL_ACCEPT,False,ACCEPT,
sent_0585,those,speak,at home,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Models,likely taking into account,size,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Models,likely taking into account,room number,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Models,likely produce,figures,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Models,likely produce,"15, 000",LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Models,likely produce,"36, 000",LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Barrack blocks,likely have,size,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Barrack blocks,likely have,room number,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Gorgan Wall forts,likely have,barrack blocks,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Barrack blocks,likely are in,Gorgan Wall forts,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Soldiers,are likely,occupation density,LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Soldiers,likely are,"15, 000",LOCAL_ACCEPT,False,ACCEPT,
sent_0587,Soldiers,likely are,"36, 000",LOCAL_ACCEPT,False,ACCEPT,
sent_0588,Modern educational methods,were spread,throughout the Empire,LOCAL_ACCEPT,False,ACCEPT,
sent_0588,Modern educational methods,were,more widely,LOCAL_ACCEPT,False,ACCEPT,
sent_0588,The country,embarked,on a development scheme,LOCAL_ACCEPT,False,ACCEPT,
sent_0588,The country,embarked,plans for modernization,LOCAL_ACCEPT,False,ACCEPT,
sent_0588,The country,was tempered,by Ethiopian traditions,LOCAL_ACCEPT,False,ACCEPT,
sent_0588,The country,was,within the framework of the ancient monarchical structure of the state,LOCAL_ACCEPT,False,ACCEPT,
sent_0589,Buddhist ethos,without is,ethos,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0590,Florida East Coast Railway,began,modification,LOCAL_ACCEPT,False,ACCEPT,
sent_0591,Moore,dropped,Marciano,LOCAL_ACCEPT,False,ACCEPT,
sent_0591,Marciano,knocked down,Moore,LOCAL_ACCEPT,False,ACCEPT,
sent_0591,Marciano,knocked out,Moore,LOCAL_ACCEPT,False,ACCEPT,
sent_0592,station,no remains,disused subway,LOCAL_ACCEPT,True,REJECT,low_support
sent_0592,station,no has,no public access,LOCAL_ACCEPT,True,REJECT,low_support
sent_0592,subway,no is,disused,LOCAL_ACCEPT,True,REJECT,low_support
sent_0593,Newhan,split,season,LOCAL_ACCEPT,False,ACCEPT,
sent_0593,Newhan,hit,.308,LOCAL_ACCEPT,False,ACCEPT,
sent_0593,Round Rock,be,Triple-A,LOCAL_ACCEPT,True,REJECT,low_support
sent_0594,UTV,no made,announcement,LOCAL_ACCEPT,False,ACCEPT,
sent_0594,UTV,no close,station,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0594,station,no be,planned,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0594,decision,no close,station,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0594,decision,no be,planned,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0595,Noatak,has,gravel public airstrip,LOCAL_ACCEPT,False,ACCEPT,
sent_0595,Noatak,is primarily reached by,air,LOCAL_ACCEPT,False,ACCEPT,
sent_0596,Not everyone,not trusts,Vakama,LOCAL_ACCEPT,False,ACCEPT,
sent_0596,Not everyone,not trusts,Matau,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0596,Vakama,not has,vision,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0596,Matau,not considers,delusions,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0596,Matau,not considers,fire-spitter,LOCAL_ACCEPT,True,REJECT,low_support
sent_0596,Vakama,not is,fire-spitter,LOCAL_ACCEPT,True,REJECT,low_support
sent_0596,Not everyone,not decides,track,LOCAL_ACCEPT,True,ACCEPT,
sent_0596,Not everyone,not decides,track the matoran,LOCAL_ACCEPT,True,ACCEPT,
sent_0596,Matau,not is,"particularly, frustrated",LOCAL_ACCEPT,False,ACCEPT,
sent_0597,He,suggest was brought up as,a member of the Church of Scotland,LOCAL_ACCEPT,False,ACCEPT,
sent_0597,He,suggest spent,some time in Argyll,LOCAL_ACCEPT,False,ACCEPT,
sent_0597,He,suggest left,the Continent,LOCAL_ACCEPT,False,ACCEPT,
sent_0597,He,suggest was converted to,Catholicism,LOCAL_ACCEPT,False,ACCEPT,
sent_0597,He,suggest was,brought up,LOCAL_ACCEPT,False,ACCEPT,
sent_0597,The Church of Scotland,suggest is,church,LOCAL_ACCEPT,True,REJECT,low_support
sent_0598,The epilogue,not referred to,The Castaway,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0598,The epilogue,not,an afterthought,LOCAL_ACCEPT,False,ACCEPT,
sent_0598,The epilogue,not supplied,too late,LOCAL_ACCEPT,False,ACCEPT,
sent_0598,The narrative,not referred to,sequel,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0598,The narrative,not will,be seen,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0598,abandonment,not befell,myself,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0600,Garbo,was requested,information,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Garbo,was requested,to give,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Garbo,was requested,information on,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Garbo,was requested,sites,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Garbo,was requested,times,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Garbo,was requested,V-1 impacts,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Garbo,was,German agent,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Brutus,was requested,information,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Brutus,was requested,to give,LOCAL_ACCEPT,True,REJECT,low_support
sent_0600,Brutus,was requested,information on,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Brutus,was requested,sites,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Brutus,was requested,times,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Brutus,was requested,V-1 impacts,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Brutus,was,German agent,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Tate,was requested,information,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Tate,was requested,to give,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Tate,was requested,information on,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Tate,was requested,sites,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Tate,was requested,times,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Tate,was requested,V-1 impacts,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Tate,was,German agent,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Garbo,is,double agent,LOCAL_ACCEPT,False,ACCEPT,
sent_0600,Brutus,is,double agent,LOCAL_ACCEPT,True,ACCEPT,
sent_0600,Tate,is,double agent,LOCAL_ACCEPT,False,ACCEPT,
sent_0601,Yost,may was named,manager,LOCAL_ACCEPT,True,REJECT,low_support
sent_0601,Yost,may replacing,Hillman,LOCAL_ACCEPT,True,ACCEPT,
sent_0601,Yost,may was named,manager of,LOCAL_ACCEPT,True,REJECT,low_support
sent_0601,Yost,may of,Kansas City Royals,LOCAL_ACCEPT,True,ACCEPT,
sent_0601,Hillman,may was replaced by,Yost,LOCAL_ACCEPT,True,REJECT,low_support
sent_0601,Kansas City Royals,may had,manager,LOCAL_ACCEPT,True,ACCEPT,
sent_0601,May 13,may 2010,may 13 2010 yost was named manager,LOCAL_ACCEPT,False,ACCEPT,
sent_0602,XM,may suspended,Opie & Anthony,LOCAL_ACCEPT,True,ACCEPT,
sent_0602,Opie & Anthony,may was featured,a broadcast,LOCAL_ACCEPT,True,REJECT,low_support
sent_0602,a broadcast,may contained,a homeless man,LOCAL_ACCEPT,False,ACCEPT,
sent_0602,studio,may was entered,a homeless man,LOCAL_ACCEPT,False,ACCEPT,
sent_0602,Opie & Anthony,may was suspended,for 30 days,LOCAL_ACCEPT,False,ACCEPT,
sent_0603,Brown,ended,contract,LOCAL_ACCEPT,False,ACCEPT,
sent_0603,Brown,left,federal government,LOCAL_ACCEPT,False,ACCEPT,
sent_0603,Brown,contract,early,LOCAL_ACCEPT,True,REJECT,low_support
sent_0603,Brown,government,federal,LOCAL_ACCEPT,True,REJECT,low_support
sent_0604,One candidate,is located at,western end of Manitoulin Island,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,One candidate,is located at,Lake Huron,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,One candidate,is located near,wreck,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,One candidate,is located near,Manitoulin Island,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,One candidate,is located near,Lake Huron,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,One candidate,is located,at the western end of Manitoulin Island,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,Another wreck,is located near,Escanaba,LOCAL_ACCEPT,False,ACCEPT,
sent_0604,Another wreck,is located near,Michigan,LOCAL_ACCEPT,False,ACCEPT,
sent_0605,Pink Floyd,could has album,The Dark Side Of The Moon,LOCAL_ACCEPT,False,ACCEPT,
sent_0605,The Dark Side Of The Moon,could has song,Time,LOCAL_ACCEPT,False,ACCEPT,
sent_0605,Time,could is part of,The Dark Side Of The Moon,LOCAL_ACCEPT,False,ACCEPT,
sent_0605,Time,could contains,Breathe,LOCAL_ACCEPT,False,ACCEPT,
sent_0605,Breathe,could is part of,The Dark Side Of The Moon,LOCAL_ACCEPT,False,ACCEPT,
sent_0605,Breathe,could is reprise of,Time,LOCAL_ACCEPT,True,ACCEPT,
sent_0605,Time,could is fifth song of,The Dark Side Of The Moon,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,Ballard,are,left,LOCAL_ACCEPT,True,REJECT,low_support
sent_0606,Williams,are,left,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,Sergeant Jericho,are,killed,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,the other officers,are,killed,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,the two train operators,are,killed,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,Sergeant Jericho,try,to finish,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,the other officers,try,to finish,LOCAL_ACCEPT,False,ACCEPT,
sent_0606,the two train operators,try,to finish,LOCAL_ACCEPT,False,ACCEPT,
sent_0607,Opponents,referred to,"""Rogue's Island""",LOCAL_ACCEPT,False,ACCEPT,
sent_0607,Opponents,referred to,"""the sewer of New England""",LOCAL_ACCEPT,False,ACCEPT,
sent_0607,Cotton Mather,called,"""the sewer of New England""",LOCAL_ACCEPT,False,ACCEPT,
sent_0607,Cotton Mather,called,"""Rogue's Island""",LOCAL_ACCEPT,True,REJECT,low_support
sent_0608,Hank McCoy,retains,basic features,LOCAL_ACCEPT,False,ACCEPT,
sent_0610,Pakistan Chrome Mines Ltd.,is,a mining company,LOCAL_ACCEPT,False,ACCEPT,
sent_0610,Pakistan,is,the Islamic Republic of Pakistan,LOCAL_ACCEPT,True,ACCEPT,
sent_0610,Pakistan,incorporated,Pakistan Chrome Mines Ltd.,LOCAL_ACCEPT,False,ACCEPT,
sent_0611,Parental investment,is,expenditure,LOCAL_ACCEPT,False,ACCEPT,
sent_0611,Parental investment,to benefit,offspring,LOCAL_ACCEPT,False,ACCEPT,
sent_0611,Expenditure,to benefit,offspring,LOCAL_ACCEPT,False,ACCEPT,
sent_0612,Piffaro,performs,concert series,LOCAL_ACCEPT,False,ACCEPT,
sent_0612,Piffaro,performs,concerts,LOCAL_ACCEPT,False,ACCEPT,
sent_0612,Piffaro,performs,Philadelphia,LOCAL_ACCEPT,False,ACCEPT,
sent_0612,Piffaro,performs,United States,LOCAL_ACCEPT,False,ACCEPT,
sent_0612,Piffaro,performs,Canada,LOCAL_ACCEPT,True,REJECT,low_support
sent_0612,Piffaro,performs,Europe,LOCAL_ACCEPT,False,ACCEPT,
sent_0612,Piffaro,performs,elsewhere,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Plants,can have been planted,parts,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Plants,can have been planted,foundations,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Plants,can marking,parts,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Parts,can mark,foundations,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Foundations,can have,parts,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Buildings,can,be inferred,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Some,can have,positions,LOCAL_ACCEPT,False,ACCEPT,
sent_0613,Some,can,be inferred,LOCAL_ACCEPT,False,ACCEPT,
sent_0614,Royals,signed,Yost,LOCAL_ACCEPT,False,ACCEPT,
sent_0614,Royals,signed,Yost to a contract extension through the 2013 season,LOCAL_ACCEPT,False,ACCEPT,
sent_0614,Royals,prior to,2012 season,LOCAL_ACCEPT,False,ACCEPT,
sent_0615,Prior to,could precedes,Playmaker tool,LOCAL_ACCEPT,False,ACCEPT,
sent_0615,Prior to,could precedes,the Player,LOCAL_ACCEPT,True,ACCEPT,
sent_0615,The Player,could call,one of four available hot routes,LOCAL_ACCEPT,False,ACCEPT,
sent_0615,The Player,could call,hot routes,LOCAL_ACCEPT,False,ACCEPT,
sent_0615,The Playmaker tool,could was used for,available hot routes,LOCAL_ACCEPT,True,ACCEPT,
sent_0616,RedHat,identified,problems,LOCAL_ACCEPT,False,ACCEPT,
sent_0616,RedHat,re implemented,stack-smashing protection,LOCAL_ACCEPT,False,ACCEPT,
sent_0616,RedHat,re implemented,GCC 4.1,LOCAL_ACCEPT,False,ACCEPT,
sent_0616,GCC 4.1,inclusion,stack-smashing protection,LOCAL_ACCEPT,False,ACCEPT,
sent_0617,Reptiles,identified,marbled geckos,LOCAL_ACCEPT,False,ACCEPT,
sent_0617,Reptiles,identified,four-toed earless skink,LOCAL_ACCEPT,True,REJECT,low_support
sent_0617,Reptiles,identified,bull skinks,LOCAL_ACCEPT,True,REJECT,low_support
sent_0617,Reptiles,identified,western brown snakes,LOCAL_ACCEPT,True,ACCEPT,
sent_0618,Results,may indicate,these,LOCAL_ACCEPT,False,ACCEPT,
sent_0618,Results,may show,acoustic mimicry complexes,LOCAL_ACCEPT,False,ACCEPT,
sent_0618,Acoustic mimicry complexes,may be,widespread,LOCAL_ACCEPT,False,ACCEPT,
sent_0618,Acoustic mimicry complexes,may be,Batesian,LOCAL_ACCEPT,False,ACCEPT,
sent_0618,Acoustic mimicry complexes,may be,Mullerian,LOCAL_ACCEPT,False,ACCEPT,
sent_0619,Ballard,delivers,report,LOCAL_ACCEPT,False,ACCEPT,
sent_0619,Her,superiors,refuse,LOCAL_ACCEPT,False,ACCEPT,
sent_0619,Her,report,believe,LOCAL_ACCEPT,False,REJECT,coreference_required
sent_0620,"Robert Charles ""Jack"" Russell",is,MBE,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",is,English international cricketer,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",is,artist,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",is,cricket wicketkeeping coach,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",is,football goalkeeping coach,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",is,retired,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",known,his abilities as an artist,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",known,as a cricket wicketkeeping coach,LOCAL_ACCEPT,False,ACCEPT,
sent_0620,"Robert Charles ""Jack"" Russell",known,a football goalkeeping coach,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,Constitution in Exile,might has,limitations,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,limitations,might on,interstate commerce clause,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,Supreme Court,might has,expansive interpretation,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,Congress,might has,power,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,Congress,might has,"power, to regulate",LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,interstate commerce,LOCAL_ACCEPT,True,ACCEPT,
sent_0621,power,might to regulate,extended,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any activities,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any activities,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any activities that might,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any activities that might affect,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any activities that might affect commerce,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,power,might to regulate,extended to include any activities that might affect commerce indirectly,LOCAL_ACCEPT,False,ACCEPT,
sent_0621,New Deal,might is,during,LOCAL_ACCEPT,False,ACCEPT,
sent_0622,cultures,are,great,LOCAL_ACCEPT,True,REJECT,low_support
sent_0622,eccentricities,are,great,LOCAL_ACCEPT,False,ACCEPT,
sent_0622,cultures,have,influenced,LOCAL_ACCEPT,False,ACCEPT,
sent_0622,eccentricities,have,influenced,LOCAL_ACCEPT,False,ACCEPT,
sent_0623,Scarpetta,returns,Virginia,LOCAL_ACCEPT,False,ACCEPT,
sent_0623,Scarpetta,is,fired,LOCAL_ACCEPT,False,ACCEPT,
sent_0623,Scarpetta,is,replacement dr joel marcus,LOCAL_ACCEPT,True,ACCEPT,
sent_0623,Dr. Joel Marcus,is,her replacement,LOCAL_ACCEPT,False,ACCEPT,
sent_0624,isomers,are,known,LOCAL_ACCEPT,False,ACCEPT,
sent_0625,She,died,October 1915,LOCAL_ACCEPT,False,ACCEPT,
sent_0625,She,died,a heart attack,LOCAL_ACCEPT,False,ACCEPT,
sent_0626,She,provided,audio commentary,LOCAL_ACCEPT,False,ACCEPT,
sent_0626,She,provided,episode,LOCAL_ACCEPT,True,REJECT,coreference_required
sent_0626,She,provided,DVD release,LOCAL_ACCEPT,True,REJECT,coreference_required
sent_0626,She,provided,series,LOCAL_ACCEPT,True,ACCEPT,
sent_0626,She,alongside,David Tennant,LOCAL_ACCEPT,False,ACCEPT,
sent_0626,David Tennant,alongside,She,LOCAL_ACCEPT,False,ACCEPT,
sent_0626,The episode,was,release,LOCAL_ACCEPT,True,ACCEPT,
sent_0627,She,published,more than 15 research publications,LOCAL_ACCEPT,False,ACCEPT,
sent_0627,She,published,research publications,LOCAL_ACCEPT,False,ACCEPT,
sent_0627,She,published,International Journals,LOCAL_ACCEPT,False,ACCEPT,
sent_0627,She,published,International Conferences,LOCAL_ACCEPT,False,ACCEPT,
sent_0627,She,published,National Conferences,LOCAL_ACCEPT,False,ACCEPT,
sent_0627,She,published,workshops,LOCAL_ACCEPT,False,ACCEPT,
sent_0627,She,published,seminars,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,returned,that Thames River base,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,served,as a training ship,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,served,for the Submarine School,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,served,at New London,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,served,for NROTC units,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,served,in the southern New England area,LOCAL_ACCEPT,False,ACCEPT,
sent_0628,She,served,primarily,LOCAL_ACCEPT,True,REJECT,coreference_required
sent_0628,She,served,occasionally,LOCAL_ACCEPT,False,ACCEPT,
sent_0629,She,was ordered,to be rebuilt,LOCAL_ACCEPT,False,ACCEPT,
sent_0629,She,was taken,in hand,LOCAL_ACCEPT,False,ACCEPT,
sent_0629,She,was taken,at Deptford Dockyard,LOCAL_ACCEPT,False,ACCEPT,
sent_0629,She,was taken,by Master Shipwright Richard Stacey,LOCAL_ACCEPT,False,ACCEPT,
sent_0629,She,was rebuilt,on 9 March 1724,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,born,"September 5, 1900",LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,born,1900,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,born,San Francisco,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,born,California,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,born in,San Francisco,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,born in,California,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,was born,"September 5, 1900",LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,was born,1900,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,was born,San Francisco,LOCAL_ACCEPT,False,ACCEPT,
sent_0630,Shea,was born,California,LOCAL_ACCEPT,False,ACCEPT,
sent_0631,Richmond,has won,ten premierships,LOCAL_ACCEPT,False,ACCEPT,
sent_0631,Richmond,won,premierships,LOCAL_ACCEPT,False,ACCEPT,
sent_0631,The competition,has been joined by,Richmond,LOCAL_ACCEPT,False,ACCEPT,
sent_0631,Richmond,won,most recent,LOCAL_ACCEPT,False,ACCEPT,
sent_0631,Richmond,won,in 1980,LOCAL_ACCEPT,False,ACCEPT,
sent_0632,slave,can liberate,himself,LOCAL_ACCEPT,False,ACCEPT,
sent_0632,slave,could specify,payments,LOCAL_ACCEPT,False,ACCEPT,
sent_0632,payments,could specify,residual duties,LOCAL_ACCEPT,True,ACCEPT,
sent_0632,residual duties,could be,specified,LOCAL_ACCEPT,True,ACCEPT,
sent_0632,slave,could be,freed,LOCAL_ACCEPT,False,ACCEPT,
sent_0632,freed slave,could have,residual duties,LOCAL_ACCEPT,True,ACCEPT,
sent_0632,residual duties,could be,liberate,LOCAL_ACCEPT,False,ACCEPT,
sent_0633,knowledge,affects,level of personal importance,LOCAL_ACCEPT,False,ACCEPT,
sent_0633,interest,affects,level of personal importance,LOCAL_ACCEPT,False,ACCEPT,
sent_0633,level of personal importance,affects,level of emotional arousal,LOCAL_ACCEPT,False,ACCEPT,
sent_0634,Spennymoor Town F.C.,may is,main local football team,LOCAL_ACCEPT,False,ACCEPT,
sent_0634,Spennymoor Town F.C.,may won,FA Carlsberg Vase,LOCAL_ACCEPT,True,REJECT,low_support
sent_0634,FA Carlsberg Vase,may was won by,Spennymoor Town F.C.,LOCAL_ACCEPT,False,ACCEPT,
sent_0634,Spennymoor Town F.C.,may won,2-1,LOCAL_ACCEPT,True,REJECT,low_support
sent_0634,Spennymoor Town F.C.,may won,against Tunbridge Wells,LOCAL_ACCEPT,True,REJECT,low_support
sent_0634,Tunbridge Wells,may was defeated by,Spennymoor Town F.C.,LOCAL_ACCEPT,False,ACCEPT,
